"","ppm","x","y","z","t","s16","forward","back","right","left","up","s_name","svm","test_svm"
"2228",1.612,0,65,0,92,4.396,0,1,0,0,0,"s13",1.74779340942399,-0.135793409423989
"2229",1.654,0,65,0,93,4.416,0,1,0,0,0,"s13",1.78164242172342,-0.127642421723423
"2230",1.696,0,65,0,94,4.438,0,1,0,0,0,"s13",1.8157126771372,-0.119712677137196
"2231",1.737,0,65,0,95,4.438,0,1,0,0,0,"s13",1.84134013856836,-0.104340138568362
"2232",1.779,0,65,0,96,4.465,0,1,0,0,0,"s13",1.87624890645774,-0.0972489064577382
"2233",1.817,0,65,0,97,4.498,0,1,0,0,0,"s13",1.91220398666668,-0.0952039866666761
"2234",1.848,0,65,0,98,4.533,0,1,0,0,0,"s13",1.94756685573542,-0.0995668557354226
"2235",1.873,0,65,0,99,4.566,0,1,0,0,0,"s13",1.98102528669758,-0.108025286697581
"2236",1.891,0,65,0,100,4.594,0,1,0,0,0,"s13",2.01190943794039,-0.120909437940387
"2237",1.907,0,65,0,101,4.619,0,1,0,0,0,"s13",2.04094729047137,-0.133947290471372
"2238",1.907,0,65,0,102,4.642,0,1,0,0,0,"s13",2.06847684315787,-0.161476843157865
"2239",1.923,0,65,0,103,4.666,0,1,0,0,0,"s13",2.09505874960269,-0.172058749602687
"2240",1.942,0,65,0,104,4.695,0,1,0,0,0,"s13",2.12103218839313,-0.179032188393135
"2241",1.963,0,65,0,105,4.727,0,1,0,0,0,"s13",2.14558128272257,-0.182581282722569
"2242",1.988,0,65,0,106,4.727,0,1,0,0,0,"s13",2.16606180211949,-0.178061802119491
"2243",2.015,0,65,0,107,4.758,0,1,0,0,0,"s13",2.18764765331674,-0.172647653316745
"2244",2.046,0,65,0,108,4.787,0,1,0,0,0,"s13",2.20702517377188,-0.161025173771876
"2245",2.079,0,65,0,109,4.81,0,1,0,0,0,"s13",2.22449031224947,-0.145490312249466
"2246",2.116,0,65,0,110,4.829,0,1,0,0,0,"s13",2.24046543895364,-0.124465438953643
"2247",2.158,0,65,0,111,4.846,0,1,0,0,0,"s13",2.25506498365119,-0.0970649836511934
"2248",2.201,0,65,0,112,4.865,0,1,0,0,0,"s13",2.26783382930168,-0.0668338293016846
"2249",2.201,0,65,0,113,4.885,0,1,0,0,0,"s13",2.27867412043707,-0.0776741204370732
"2250",2.244,0,65,0,114,4.905,0,1,0,0,0,"s13",2.28763739244559,-0.0436373924455871
"2251",2.286,0,65,0,115,4.924,0,1,0,0,0,"s13",2.29493991415137,-0.00893991415136952
"2252",2.326,0,65,0,116,4.94,0,1,0,0,0,"s13",2.3012615643964,0.0247384356036036
"2253",2.366,0,65,0,117,4.94,0,1,0,0,0,"s13",2.31105331927205,0.0549466807279475
"2254",2.405,0,65,0,118,4.954,0,1,0,0,0,"s13",2.31519343049003,0.0898065695099683
"2255",2.441,0,65,0,119,4.969,0,1,0,0,0,"s13",2.31735908983489,0.123640910165108
"2256",2.473,0,65,0,120,4.979,0,1,0,0,0,"s13",2.31986771822419,0.153132281775812
"2257",2.5,0,65,0,121,4.976,0,1,0,0,0,"s13",2.32634455584057,0.173655444159432
"2258",2.523,0,65,0,122,4.954,0,1,0,0,0,"s13",2.33927226383209,0.183727736167907
"2259",2.523,0,65,0,123,4.898,0,1,0,0,0,"s13",2.36221960677428,0.160780393225716
"2260",2.543,0,65,0,124,4.806,0,1,0,0,0,"s13",2.38909205708926,0.153907942910744
"2261",2.562,0,65,0,125,4.684,0,1,0,0,0,"s13",2.41032725413552,0.151672745864483
"2262",2.577,0,65,0,126,4.538,0,1,0,0,0,"s13",2.42179593819731,0.15520406180269
"2263",2.592,0,65,0,127,4.538,0,1,0,0,0,"s13",2.42400755376489,0.167992446235112
"2264",2.605,0,65,0,128,4.374,0,1,0,0,0,"s13",2.42884991661357,0.17615008338643
"2265",2.616,0,65,0,129,4.194,0,1,0,0,0,"s13",2.43282511402486,0.183174885975139
"2266",2.628,0,65,0,130,4.002,0,1,0,0,0,"s13",2.44548032384288,0.182519676157118
"2267",2.641,0,65,0,131,3.803,0,1,0,0,0,"s13",2.48312164193851,0.15787835806149
"2268",2.658,0,65,0,132,3.612,0,1,0,0,0,"s13",2.55165293857286,0.106347061427139
"2269",2.681,0,65,0,133,3.442,0,1,0,0,0,"s13",2.62634240499446,0.054657595005537
"2270",2.681,0,65,0,134,3.306,0,1,0,0,0,"s13",2.67508072616258,0.00591927383742208
"2271",2.709,0,65,0,135,3.205,0,1,0,0,0,"s13",2.69442901969211,0.0145709803078877
"2272",2.739,0,65,0,136,3.137,0,1,0,0,0,"s13",2.69876013555801,0.0402398644419852
"2273",2.771,0,65,0,137,3.095,0,1,0,0,0,"s13",2.70112634079238,0.0698736592076203
"2274",2.802,0,65,0,138,3.095,0,1,0,0,0,"s13",2.71765201097361,0.0843479890263903
"2275",2.835,0,65,0,139,3.074,0,1,0,0,0,"s13",2.72361884827518,0.111381151724819
"2276",2.87,0,65,0,140,3.07,0,1,0,0,0,"s13",2.73596384990676,0.134036150093244
"2277",2.904,0,65,0,141,3.076,0,1,0,0,0,"s13",2.75188736337146,0.152112636628541
"2278",2.937,0,65,0,142,3.09,0,1,0,0,0,"s13",2.76974152683081,0.167258473169186
"2279",2.966,0,65,0,143,3.11,0,1,0,0,0,"s13",2.78744675274785,0.178553247252153
"2280",2.966,0,65,0,144,3.129,0,1,0,0,0,"s13",2.8017582378725,0.164241762127502
"2281",2.989,0,65,0,145,3.144,0,1,0,0,0,"s13",2.81224637970147,0.176753620298525
"2282",3.002,0,65,0,146,3.156,0,1,0,0,0,"s13",2.81976156709731,0.182238432902691
"2283",3.005,0,65,0,147,3.16,0,1,0,0,0,"s13",2.82429018672906,0.180709813270937
"2284",3.002,0,65,0,148,3.16,0,1,0,0,0,"s13",2.82688866865542,0.175111331344582
"2285",2.991,0,65,0,149,3.162,0,1,0,0,0,"s13",2.82820571001603,0.162794289983973
"2286",2.971,0,65,0,150,3.159,0,1,0,0,0,"s13",2.82775469501115,0.143245304988846
"2287",2.945,0,65,0,151,3.149,0,1,0,0,0,"s13",2.82544061249024,0.119559387509756
"2288",2.914,0,65,0,152,3.136,0,1,0,0,0,"s13",2.82132376314955,0.0926762368504481
"2289",2.881,0,65,0,153,3.12,0,1,0,0,0,"s13",2.81511975227827,0.0658802477217311
"2290",2.847,0,65,0,154,3.103,0,1,0,0,0,"s13",2.80688293811207,0.0401170618879285
"2291",2.847,0,65,0,155,3.084,0,1,0,0,0,"s13",2.79623121836433,0.0507687816356737
"2292",2.814,0,65,0,156,3.065,0,1,0,0,0,"s13",2.7835392189892,0.0304607810107997
"2293",2.782,0,65,0,157,3.048,0,1,0,0,0,"s13",2.76963274027805,0.0123672597219491
"2294",2.753,0,65,0,158,3.032,0,1,0,0,0,"s13",2.75445269607192,-0.00145269607192011
"2295",2.729,0,65,0,159,3.032,0,1,0,0,0,"s13",2.74464512893181,-0.0156451289318125
"2296",2.707,0,65,0,160,3.019,0,1,0,0,0,"s13",2.72844957118468,-0.0214495711846814
"2297",2.69,0,65,0,161,3.008,0,1,0,0,0,"s13",2.71198743293003,-0.0219874329300342
"2298",2.676,0,65,0,162,2.998,0,1,0,0,0,"s13",2.69498804976663,-0.018988049766631
"2299",2.663,0,65,0,163,2.989,0,1,0,0,0,"s13",2.67756874102086,-0.0145687410208599
"2300",2.651,0,65,0,164,2.982,0,1,0,0,0,"s13",2.66031850322948,-0.00931850322948469
"2301",2.651,0,65,0,165,2.975,0,1,0,0,0,"s13",2.64235129756661,0.00864870243339277
"2302",2.641,0,65,0,166,2.972,0,1,0,0,0,"s13",2.62566839033271,0.0153316096672897
"2303",2.632,0,65,0,167,2.968,0,1,0,0,0,"s13",2.60788331592979,0.0241166840702132
"2304",2.625,0,65,0,168,2.962,0,1,0,0,0,"s13",2.58860594987034,0.0363940501296556
"2305",2.619,0,65,0,169,2.962,0,1,0,0,0,"s13",2.57158929530516,0.0474107046948387
"2306",2.613,0,65,0,170,2.955,0,1,0,0,0,"s13",2.55093519152857,0.0620648084714293
"2307",2.608,0,65,0,171,2.946,0,1,0,0,0,"s13",2.52900417299163,0.0789958270083733
"2308",2.602,0,65,0,172,2.939,0,1,0,0,0,"s13",2.5076596993524,0.0943403006475969
"2309",2.596,0,65,0,173,2.932,0,1,0,0,0,"s13",2.48605197010696,0.109948029893036
"2310",2.589,0,65,0,174,2.923,0,1,0,0,0,"s13",2.46332808071932,0.125671919280676
"2311",2.58,0,65,0,175,2.916,0,1,0,0,0,"s13",2.44135358668384,0.138646413316161
"2312",2.58,0,65,0,176,2.909,0,1,0,0,0,"s13",2.41926692010877,0.160733079891229
"2313",2.57,0,65,0,177,2.901,0,1,0,0,0,"s13",2.39666809081983,0.173331909180173
"2314",2.559,0,65,0,178,2.897,0,1,0,0,0,"s13",2.37581337757161,0.183186622428387
"2315",0.172,0,130,0,1,0.096,0,1,1,0,0,"s14",0.355193301917422,-0.183193301917422
"2316",0.172,0,130,0,2,0.172,0,1,1,0,0,"s14",0.318929883930211,-0.146929883930212
"2317",0.172,0,130,0,3,0.285,0,1,1,0,0,"s14",0.295244023265733,-0.123244023265733
"2318",0.172,0,130,0,4,0.432,0,1,1,0,0,"s14",0.301386091734092,-0.129386091734092
"2319",0.17,0,130,0,5,0.609,0,1,1,0,0,"s14",0.329081613861742,-0.159081613861742
"2320",0.167,0,130,0,6,0.81,0,1,1,0,0,"s14",0.349331663220857,-0.182331663220857
"2321",0.167,0,130,0,7,1.033,0,1,1,0,0,"s14",0.349545883846919,-0.182545883846919
"2322",0.164,0,130,0,8,1.272,0,1,1,0,0,"s14",0.344287829134176,-0.180287829134176
"2323",0.16,0,130,0,9,1.52,0,1,1,0,0,"s14",0.341277078766756,-0.181277078766756
"2324",0.155,0,130,0,10,1.768,0,1,1,0,0,"s14",0.334954227894839,-0.179954227894839
"2325",0.151,0,130,0,11,1.768,0,1,1,0,0,"s14",0.333790407854139,-0.182790407854139
"2326",0.145,0,130,0,12,1.998,0,1,1,0,0,"s14",0.326849030109071,-0.181849030109071
"2327",0.141,0,130,0,13,2.204,0,1,1,0,0,"s14",0.323467807156041,-0.182467807156041
"2328",0.138,0,130,0,14,2.379,0,1,1,0,0,"s14",0.321363800898274,-0.183363800898274
"2329",0.137,0,130,0,15,2.523,0,1,1,0,0,"s14",0.319538476942296,-0.182538476942296
"2330",0.137,0,130,0,16,2.638,0,1,1,0,0,"s14",0.318456838738522,-0.181456838738522
"2331",0.135,0,130,0,17,2.726,0,1,1,0,0,"s14",0.317835804421609,-0.182835804421609
"2332",0.135,0,130,0,18,2.791,0,1,1,0,0,"s14",0.316839367914941,-0.181839367914941
"2333",0.132,0,130,0,19,2.838,0,1,1,0,0,"s14",0.314981402452356,-0.182981402452356
"2334",0.129,0,130,0,20,2.873,0,1,1,0,0,"s14",0.312468962994458,-0.183468962994458
"2335",0.126,0,130,0,21,2.873,0,1,1,0,0,"s14",0.307507589288933,-0.181507589288933
"2336",0.125,0,130,0,22,2.897,0,1,1,0,0,"s14",0.305331964962142,-0.180331964962142
"2337",0.125,0,130,0,23,2.916,0,1,1,0,0,"s14",0.303516674428737,-0.178516674428737
"2338",0.125,0,130,0,24,2.932,0,1,1,0,0,"s14",0.3023217122832,-0.1773217122832
"2339",0.125,0,130,0,25,2.947,0,1,1,0,0,"s14",0.301891412772181,-0.176891412772181
"2340",0.125,0,130,0,26,2.968,0,1,1,0,0,"s14",0.302078589115018,-0.177078589115018
"2341",0.125,0,130,0,27,2.992,0,1,1,0,0,"s14",0.302641260373077,-0.177641260373077
"2342",0.125,0,130,0,28,3.022,0,1,1,0,0,"s14",0.303266428766736,-0.178266428766736
"2343",0.125,0,130,0,29,3.061,0,1,1,0,0,"s14",0.303633558677713,-0.178633558677713
"2344",0.125,0,130,0,30,3.107,0,1,1,0,0,"s14",0.303846955164591,-0.178846955164591
"2345",0.125,0,130,0,31,3.157,0,1,1,0,0,"s14",0.304196241073399,-0.179196241073399
"2346",0.125,0,130,0,32,3.157,0,1,1,0,0,"s14",0.306138390537843,-0.181138390537843
"2347",0.125,0,130,0,33,3.21,0,1,1,0,0,"s14",0.306034603592184,-0.181034603592184
"2348",0.125,0,130,0,34,3.264,0,1,1,0,0,"s14",0.306335881908545,-0.181335881908545
"2349",0.125,0,130,0,35,3.313,0,1,1,0,0,"s14",0.307023679450092,-0.182023679450092
"2350",0.125,0,130,0,36,3.359,0,1,1,0,0,"s14",0.307815452154987,-0.182815452154987
"2351",0.125,0,130,0,37,3.401,0,1,1,0,0,"s14",0.308459878311475,-0.183459878311475
"2352",0.126,0,130,0,38,3.44,0,1,1,0,0,"s14",0.308808992949494,-0.182808992949494
